               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.069845,             0.36268,                   0,             0.78786,             0.90861,              0.9285,             0.51821,            0.061025,             0.28026,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.070108,              0.3439,                   0,             0.78786,             0.90861,              0.9285,             0.51821,            0.061025,             0.28031,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.070133,             0.36073,                   0,             0.80596,             0.94903,             0.95391,             0.56089,            0.061735,             0.28039,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.066432,             0.33553,                   0,             0.80596,             0.94903,             0.95391,             0.56089,            0.061735,              0.2804,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.066579,             0.35549,                   0,             0.95387,             0.98594,             0.99309,             0.48589,            0.059197,             0.28146,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.062184,             0.32994,                   0,             0.95387,             0.98594,             0.99309,             0.48589,            0.059197,              0.2814,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.062209,             0.36331,                   0,             0.83567,             0.97891,             0.98259,             0.54933,            0.055917,             0.28415,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.064088,             0.32821,                   0,             0.83567,             0.97891,             0.98259,             0.54933,            0.055917,             0.28427,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.062462,             0.33966,                   0,             0.83567,             0.97891,             0.98259,             0.54933,            0.055917,               0.284,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.069586,             0.36021,                   0,             0.69838,             0.97891,             0.94961,             0.51887,            0.059186,             0.30122,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.064951,             0.32409,                   0,             0.69838,             0.97891,             0.94961,             0.51887,            0.059186,             0.30095,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.066347,             0.38861,                   0,             0.79994,             0.98067,             0.97955,             0.56798,            0.056927,             0.29069,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.061316,             0.32788,                   0,             0.79994,             0.98067,             0.97955,             0.56798,            0.056927,             0.29067,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.065019,             0.34992,                   0,             0.96271,             0.99121,             0.99395,             0.60247,            0.053256,             0.27244,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.059982,             0.33771,                   0,             0.96271,             0.99121,             0.99395,             0.60247,            0.053256,             0.27245,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.066424,             0.37369,                   0,             0.98833,                   1,             0.99491,             0.62638,            0.053534,              0.2699,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.060358,             0.31191,                   0,             0.98833,                   1,             0.99491,             0.62638,            0.053534,             0.26999,                   0,            0.001189,            0.001189,            0.001189
                  91,             0.05939,             0.31617,                   0,             0.98833,                   1,             0.99491,             0.62638,            0.053534,             0.27013,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.057517,             0.28943,                   0,             0.97899,                   1,             0.99466,             0.64236,            0.053875,             0.27028,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.056639,             0.28692,                   0,             0.97899,                   1,             0.99466,             0.64236,            0.053875,              0.2702,                   0,            0.000892,            0.000892,            0.000892
                  94,             0.05898,             0.36087,                   0,             0.98919,                   1,             0.99491,             0.65901,            0.052647,             0.26887,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.063206,             0.36185,                   0,             0.98919,                   1,             0.99491,             0.65901,            0.052647,             0.26875,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.057997,             0.30463,                   0,             0.99247,                   1,               0.995,             0.66205,            0.051633,             0.26436,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.057751,             0.34346,                   0,             0.99247,                   1,               0.995,             0.66205,            0.051633,             0.26455,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.057856,             0.28791,                   0,             0.99247,                   1,               0.995,             0.66205,            0.051633,             0.26464,                   0,            0.000397,            0.000397,            0.000397
                  99,             0.05715,             0.31693,                   0,             0.99584,                   1,               0.995,             0.66889,            0.051327,             0.26434,                   0,            0.000298,            0.000298,            0.000298
