               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,            0.044527,            0.030158,            0.007342,             0.84626,                   1,             0.94256,             0.68592,            0.024493,            0.021119,           0.0031933,            0.001486,            0.001486,            0.001486
                  88,            0.039977,            0.025038,           0.0075288,             0.84626,                   1,             0.94256,             0.68592,            0.024493,            0.021119,           0.0031933,            0.001387,            0.001387,            0.001387
                  89,            0.034863,            0.031011,           0.0048544,             0.98309,                   1,               0.995,             0.73729,            0.021398,            0.019931,           0.0031123,            0.001288,            0.001288,            0.001288
                  90,            0.038409,            0.036812,           0.0070358,             0.98309,                   1,               0.995,             0.73729,            0.021398,            0.019931,           0.0031123,            0.001189,            0.001189,            0.001189
                  91,             0.03377,            0.027372,           0.0059776,             0.98309,                   1,               0.995,             0.73729,            0.021398,            0.019931,           0.0031123,             0.00109,             0.00109,             0.00109
                  92,            0.034545,            0.031096,           0.0060329,             0.98191,                   1,               0.995,             0.74499,             0.02103,            0.019475,           0.0031139,            0.000991,            0.000991,            0.000991
                  93,            0.037199,            0.032928,           0.0063158,             0.98191,                   1,               0.995,             0.74499,             0.02103,            0.019475,           0.0031139,            0.000892,            0.000892,            0.000892
                  94,            0.035443,            0.033056,           0.0059597,             0.98374,                   1,               0.995,             0.76518,            0.020578,            0.019376,           0.0030587,            0.000793,            0.000793,            0.000793
                  95,            0.037407,            0.035846,           0.0068965,             0.98374,                   1,               0.995,             0.76518,            0.020578,            0.019376,           0.0030587,            0.000694,            0.000694,            0.000694
                  96,            0.031518,            0.024784,           0.0050165,             0.98309,                   1,               0.995,             0.75594,            0.021098,            0.019749,           0.0030534,            0.000595,            0.000595,            0.000595
                  97,            0.035554,            0.030165,           0.0061513,             0.98309,                   1,               0.995,             0.75594,            0.021098,            0.019749,           0.0030534,            0.000496,            0.000496,            0.000496
                  98,            0.035005,            0.033323,           0.0061939,             0.98309,                   1,               0.995,             0.75594,            0.021098,            0.019749,           0.0030534,            0.000397,            0.000397,            0.000397
                  99,            0.035415,             0.02974,           0.0063865,              0.9848,                   1,               0.995,             0.75754,            0.021258,            0.019858,           0.0030567,            0.000298,            0.000298,            0.000298
